A,AtletaID,CA,CV,ClubeID,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,Jogos,PE,PP,Participou,Pontos,PontosMedia,Posicao,Preco,PrecoVariacao,RB,Rodada,SG,Status,ano,avg.A,avg.A.l05,avg.CA,avg.CV.l05,avg.DD,avg.DD.l05,avg.DP,avg.DP.l05,avg.FC,avg.FC.l05,avg.FD,avg.FD.l05,avg.FF,avg.FF.l05,avg.FS,avg.FS.l05,avg.FT,avg.FT.l05,avg.G,avg.G.l05,avg.GC,avg.GC.l05,avg.GS,avg.GS.l05,avg.I,avg.I.l05,avg.PE,avg.PE.l05,avg.PP,avg.PP.l05,avg.Points,avg.RB,avg.RB.l05,avg.SG,avg.SG.l05,avg.last05,away.score.x,dia,home.attack,home.defend,home.score.x,mes,pred.away.score,pred.home.score,risk_points,variable,Target_varPreco,Target_Pontos
0.0,42116,0.0,0.0,Palmeiras,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,True,1.9,3.68,ata,7.45,-0.06,1.0,26.0,0.0,Provável,2017,0.0985915492957746,0.4,0.126760563380282,0.2,0.0,0.0,0.0,0.0,0.8943661971830991,1.0,0.415492957746479,0.2,0.47887323943662,0.2,1.11971830985915,1.0,0.0352112676056338,0.0,0.154929577464789,0.4,0.0,0.0,0.0,0.0,0.323943661971831,0.2,1.3098591549295802,1.0,0.0211267605633803,0.0,2.6330985915493,0.619718309859155,1.0,0.0,0.0,5.84,1.0,30.0,0.0,0.0,0.0,9.0,0.0,0.0,6.93031985793826,home.team,3.33,20.0
1.0,42116,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,True,20.0,4.5,ata,10.78,3.33,3.0,27.0,0.0,Provável,2017,0.104895104895105,0.4,0.125874125874126,0.2,0.0,0.0,0.0,0.0,0.8881118881118879,0.8,0.412587412587413,0.2,0.4825174825174821,0.2,1.1328671328671298,1.6,0.034965034965035,0.0,0.16083916083916105,0.2,0.0,0.0,0.0,0.0,0.32167832167832205,0.2,1.3076923076923102,1.0,0.020979020979021,0.0,2.7545454545454504,0.6363636363636359,1.4,0.0,0.0,5.32,2.0,12.0,0.0,0.0,2.0,10.0,0.0,0.0,8.60661244496217,home.team,-1.87,7.4
0.0,42116,0.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,5.0,0.0,True,7.4,4.64,ata,8.91,-1.87,0.0,28.0,0.0,Provável,2017,0.104166666666667,0.2,0.125,0.0,0.0,0.0,0.0,0.0,0.8888888888888891,0.4,0.409722222222222,0.2,0.493055555555556,0.6,1.13194444444444,1.4,0.0347222222222222,0.0,0.166666666666667,0.4,0.0,0.0,0.0,0.0,0.326388888888889,0.2,1.33333333333333,1.6,0.0208333333333333,0.0,2.7868055555555498,0.631944444444444,1.0,0.0,0.0,6.44,3.0,15.0,0.0,0.0,1.0,10.0,0.0,0.0,8.431923465813322,away.team,-0.41,4.6
1.0,42116,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,True,6.4,4.72,ata,8.73,0.23,1.0,35.0,0.0,Nulo,2017,0.105960264900662,0.2,0.119205298013245,0.0,0.0,0.0,0.0,0.0,0.847682119205298,0.0,0.403973509933775,0.0,0.47682119205298,0.0,1.08609271523179,0.0,0.033112582781457005,0.0,0.158940397350993,0.0,0.0,0.0,0.0,0.0,0.311258278145695,0.0,1.28476821192053,0.2,0.0198675496688742,0.0,2.73046357615894,0.615894039735099,0.2,0.0,0.0,1.28,1.0,16.0,0.0,0.0,5.0,11.0,0.0,0.0,6.30767609962479,home.team,-0.93,0.7
0.0,42116,1.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,True,0.7,4.55,ata,7.8,-0.93,0.0,36.0,0.0,Dúvida,2017,0.105263157894737,0.2,0.125,0.0,0.0,0.0,0.0,0.0,0.8486842105263158,0.2,0.401315789473684,0.0,0.473684210526316,0.0,1.07894736842105,0.0,0.0394736842105263,0.2,0.157894736842105,0.0,0.0,0.0,0.0,0.0,0.309210526315789,0.0,1.2828947368421102,0.4,0.0197368421052632,0.0,2.71710526315789,0.611842105263158,0.2,0.0,0.0,1.42,1.0,20.0,0.0,0.0,2.0,11.0,0.0,0.0,6.363865003107611,away.team,-0.13,0.0
0.0,42116,0.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,True,0.0,4.37,ata,7.67,-0.13,0.0,37.0,0.0,Dúvida,2017,0.10457516339869302,0.2,0.124183006535948,0.0,0.0,0.0,0.0,0.0,0.8496732026143791,0.4,0.398692810457516,0.0,0.470588235294118,0.0,1.07843137254902,0.2,0.0392156862745098,0.2,0.156862745098039,0.0,0.0,0.0,0.0,0.0,0.30718954248366,0.0,1.27450980392157,0.4,0.0196078431372549,0.0,2.69934640522876,0.607843137254902,0.2,0.0,0.0,1.42,0.0,27.0,0.0,0.0,2.0,11.0,0.0,0.0,2.9979437397434,home.team,-0.16,-0.5
0.0,42140,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,True,0.1,4.08,zag,7.87,-1.38,0.0,6.0,0.0,Provável,2017,0.14285714285714302,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,0.28571428571428603,0.4,0.7142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714302,0.2,1.14285714285714,1.6,0.0,0.0,2.9142857142857097,1.0,1.4,0.14285714285714302,0.2,3.86,0.0,11.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,away.team,0.27,2.3
0.0,42140,0.0,0.0,Atlético-MG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,True,2.3,3.78,zag,8.14,0.27,2.0,7.0,0.0,Provável,2017,0.125,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8,0.0,0.0,0.25,0.2,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.2,1.25,1.8,0.0,0.0,2.8375,1.125,1.6,0.125,0.2,3.8,1.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,home.team,-0.68,-0.8
0.0,42140,0.0,0.0,Atlético-MG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,True,-0.8,3.13,zag,7.46,-0.68,0.0,8.0,0.0,Provável,2017,0.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777779,0.4,0.0,0.0,0.222222222222222,0.0,0.555555555555556,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111111,0.0,1.22222222222222,1.4,0.0,0.0,2.43333333333333,1.0,0.8,0.111111111111111,0.2,1.94,2.0,18.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,away.team,1.65,7.6
0.0,42140,0.0,0.0,Atlético-MG,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,True,8.7,4.79,zag,9.52,0.09,1.0,27.0,1.0,Provável,2017,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32142857142857106,0.0,0.0714285714285714,0.4,0.0714285714285714,0.0,0.25,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.5,0.0,0.0,0.0,1.70714285714286,0.464285714285714,0.2,0.107142857142857,0.2,1.74,0.0,11.0,0.0,0.0,1.0,10.0,0.0,0.0,3.86380641337011,home.team,-1.13,1.9
0.0,42140,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,True,1.9,4.53,zag,8.39,-1.13,1.0,28.0,0.0,Provável,2017,0.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31034482758620696,0.0,0.0689655172413793,0.4,0.0689655172413793,0.0,0.27586206896551696,0.2,0.0,0.0,0.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.0344827586206897,0.0,0.517241379310345,0.2,0.0,0.0,1.71379310344828,0.482758620689655,0.4,0.103448275862069,0.2,2.12,1.0,15.0,0.0,0.0,1.0,10.0,0.0,0.0,3.81016185133038,away.team,-0.53,-0.8
0.0,42145,0.0,0.0,Palmeiras,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,6.8,6.8,lat,6.66,0.66,2.0,4.0,1.0,Provável,2017,0.0666666666666667,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.933333333333333,0.4,0.0583333333333333,0.0,0.175,0.0,0.766666666666667,0.0,0.00833333333333333,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0583333333333333,0.0,3.1083333333333303,0.4,0.0,0.0,2.57083333333333,1.225,0.4,0.208333333333333,0.2,1.36,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,2.2247097188921803,home.team,-1.03,0.4
0.0,42145,0.0,0.0,Palmeiras,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,True,5.8,4.33,lat,6.44,0.81,4.0,8.0,0.0,Provável,2017,0.0645161290322581,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.92741935483871,1.0,0.0645161290322581,0.2,0.16935483870967702,0.0,0.766129032258065,0.6,0.00806451612903226,0.0,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0564516129032258,0.0,3.09677419354839,2.6,0.0,0.0,2.5379032258064504,1.2258064516129,1.4,0.201612903225806,0.2,2.6,4.0,18.0,0.0,0.0,2.0,6.0,0.0,0.0,2.64868940337586,away.team,-2.4,3.3
0.0,42145,0.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,True,8.3,5.32,lat,7.37,0.93,3.0,9.0,1.0,Dúvida,2017,0.064,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.928,0.8,0.064,0.2,0.168,0.0,0.768,0.8,0.008,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.056,0.0,3.12,3.4,0.0,0.0,2.584,1.24,1.6,0.208,0.2,2.9,0.0,21.0,0.0,0.0,1.0,6.0,0.0,0.0,3.39216417317585,home.team,0.71,6.9
0.0,42145,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,True,6.0,5.46,lat,7.38,0.01,1.0,11.0,1.0,Provável,2017,0.062992125984252,0.0,0.094488188976378,0.0,0.0,0.0,0.0,0.0,0.913385826771654,0.8,0.062992125984252,0.2,0.165354330708661,0.0,0.771653543307087,1.0,0.0078740157480315,0.0,0.015748031496063,0.0,0.0,0.0,0.0,0.0,0.062992125984252,0.2,3.10236220472441,3.0,0.0,0.0,2.59055118110236,1.22834645669291,1.6,0.21259842519685,0.4,4.02,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,3.50239600527664,home.team,0.23,5.6
0.0,42145,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,True,5.6,5.48,lat,7.61,0.23,3.0,12.0,0.0,Dúvida,2017,0.0625,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.90625,0.8,0.0625,0.2,0.1640625,0.0,0.796875,1.8,0.0078125,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0625,0.2,3.1171875,4.0,0.0,0.0,2.6140625,1.2421875,2.2,0.2109375,0.4,5.14,1.0,9.0,0.0,0.0,3.0,7.0,0.0,0.0,3.4648873638899795,away.team,-0.44,2.3
0.0,42145,0.0,0.0,Palmeiras,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,True,2.3,5.03,lat,7.17,-0.44,2.0,13.0,0.0,Provável,2017,0.06201550387596901,0.0,0.0930232558139535,0.0,0.0,0.0,0.0,0.0,0.8992248062015501,0.2,0.0697674418604651,0.2,0.162790697674419,0.0,0.790697674418605,1.4,0.0077519379844961205,0.0,0.0155038759689922,0.0,0.0,0.0,0.0,0.0,0.06201550387596901,0.2,3.14728682170543,4.4,0.0,0.0,2.61162790697675,1.24806201550388,1.8,0.209302325581395,0.4,4.44,2.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,3.29437230574944,home.team,-0.01,2.0
1.0,42145,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,0.0,True,9.4,5.18,lat,8.52,1.36,1.0,16.0,1.0,Provável,2017,0.0681818181818182,0.2,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.878787878787879,0.0,0.0757575757575758,0.4,0.15909090909090898,0.0,0.78030303030303,1.0,0.0075757575757575794,0.0,0.0151515151515152,0.0,0.0,0.0,0.0,0.0,0.0681818181818182,0.2,3.15151515151515,4.4,0.0,0.0,2.63863636363636,1.23484848484848,1.4,0.212121212121212,0.2,3.86,2.0,23.0,0.0,0.0,0.0,7.0,0.0,0.0,3.5324527204510803,away.team,0.6,11.4
0.0,42145,0.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,True,11.4,5.8,lat,9.12,0.6,4.0,17.0,1.0,Provável,2017,0.0676691729323308,0.2,0.0902255639097744,0.0,0.0,0.0,0.0,0.0,0.8796992481203009,0.2,0.075187969924812,0.4,0.157894736842105,0.0,0.7894736842105259,0.6,0.0075187969924812,0.0,0.0150375939849624,0.0,0.0,0.0,0.0,0.0,0.0676691729323308,0.2,3.15037593984962,4.0,0.0,0.0,2.7045112781954903,1.25563909774436,1.6,0.218045112781955,0.4,5.02,0.0,29.0,0.0,0.0,2.0,7.0,0.0,0.0,3.9361007213851695,home.team,-1.97,-1.8
0.0,42145,0.0,0.0,Palmeiras,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,True,5.2,5.12,lat,7.99,0.84,4.0,23.0,0.0,Provável,2017,0.0647482014388489,0.0,0.0935251798561151,0.0,0.0,0.0,0.0,0.0,0.877697841726619,0.4,0.0719424460431655,0.0,0.151079136690647,0.0,0.7769784172661871,0.0,0.00719424460431655,0.0,0.0143884892086331,0.0,0.0,0.0,0.0,0.0,0.0647482014388489,0.0,3.0647482014388503,0.4,0.0,0.0,2.61223021582734,1.23741007194245,0.8,0.20863309352518,0.0,1.04,1.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,4.52101266925404,away.team,0.78,8.9
0.0,42145,1.0,0.0,Palmeiras,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,True,8.9,5.41,lat,8.77,0.78,3.0,24.0,1.0,Provável,2017,0.0642857142857143,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8857142857142858,0.8,0.0714285714285714,0.0,0.16428571428571398,0.4,0.7857142857142858,0.4,0.007142857142857141,0.0,0.0142857142857143,0.0,0.0,0.0,0.0,0.0,0.0642857142857143,0.0,3.05714285714286,0.8,0.0,0.0,2.65714285714286,1.25,1.4,0.214285714285714,0.2,2.82,0.0,18.0,0.0,0.0,1.0,9.0,0.0,0.0,4.924417619261071,home.team,0.78,12.1
0.0,42145,1.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,2.0,0.0,True,12.1,5.89,lat,9.55,0.78,1.0,25.0,1.0,Suspenso,2017,0.0638297872340425,0.0,0.106382978723404,0.0,0.0,0.0,0.0,0.0,0.8794326241134749,0.8,0.0709219858156028,0.0,0.163120567375887,0.4,0.7801418439716309,0.4,0.00709219858156028,0.0,0.0212765957446809,0.2,0.0,0.0,0.0,0.0,0.0638297872340425,0.0,3.04964539007092,1.2,0.0,0.0,2.72411347517731,1.2482269503546102,1.6,0.219858156028369,0.4,5.24,1.0,24.0,0.0,0.0,0.0,9.0,0.0,0.0,5.476373495906451,away.team,0.56,6.2
0.0,42145,0.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,True,5.0,5.83,lat,8.67,-0.88,4.0,27.0,0.0,Provável,2017,0.0629370629370629,0.0,0.104895104895105,0.0,0.0,0.0,0.0,0.0,0.8741258741258741,1.0,0.0699300699300699,0.0,0.16083916083916105,0.4,0.7762237762237759,0.6,0.0069930069930069895,0.0,0.020979020979021,0.2,0.0,0.0,0.0,0.0,0.0629370629370629,0.0,3.04895104895105,2.4,0.0,0.0,2.72097902097902,1.25874125874126,2.4,0.21678321678321694,0.4,6.24,2.0,12.0,0.0,0.0,2.0,10.0,0.0,0.0,4.64834498624092,home.team,-1.11,0.3
0.0,42145,0.0,0.0,Palmeiras,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,True,5.1,5.78,lat,8.7,0.03,3.0,28.0,0.0,Dúvida,2017,0.0625,0.0,0.104166666666667,0.0,0.0,0.0,0.0,0.0,0.875,0.8,0.0763888888888889,0.2,0.159722222222222,0.4,0.7847222222222221,1.0,0.00694444444444444,0.0,0.0208333333333333,0.2,0.0,0.0,0.0,0.0,0.0625,0.0,3.0625,3.0,0.0,0.0,2.7375,1.27083333333333,2.2,0.215277777777778,0.4,6.22,3.0,15.0,0.0,0.0,1.0,10.0,0.0,0.0,4.370367388574,away.team,1.28,7.3
0.0,42145,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,True,12.7,6.19,lat,10.1,1.4,5.0,29.0,1.0,Provável,2017,0.0620689655172414,0.0,0.103448275862069,0.0,0.0,0.0,0.0,0.0,0.868965517241379,0.4,0.0758620689655172,0.2,0.158620689655172,0.0,0.793103448275862,1.0,0.00689655172413793,0.0,0.0206896551724138,0.2,0.0,0.0,0.0,0.0,0.0620689655172414,0.0,3.08275862068966,3.8,0.0,0.0,2.8062068965517204,1.29655172413793,2.6,0.220689655172414,0.4,6.98,0.0,19.0,0.0,0.0,2.0,10.0,0.0,0.0,4.99844420239383,home.team,-2.03,-0.2
0.0,42145,0.0,0.0,Palmeiras,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,True,-0.2,5.84,lat,8.07,-2.03,1.0,30.0,0.0,Provável,2017,0.0616438356164384,0.0,0.102739726027397,0.0,0.0,0.0,0.0,0.0,0.8767123287671229,0.8,0.0753424657534247,0.2,0.157534246575342,0.0,0.787671232876712,1.0,0.00684931506849315,0.0,0.0205479452054795,0.0,0.0,0.0,0.0,0.0,0.0616438356164384,0.0,3.08219178082192,4.0,0.0,0.0,2.78561643835617,1.29452054794521,2.6,0.219178082191781,0.2,4.52,3.0,22.0,0.0,0.0,1.0,10.0,0.0,0.0,5.02057986912092,away.team,-1.53,-0.4
0.0,42145,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,True,1.3,5.6,lat,8.21,0.14,1.0,31.0,0.0,Provável,2017,0.0612244897959184,0.0,0.102040816326531,0.0,0.0,0.0,0.0,0.0,0.870748299319728,0.8,0.0748299319727891,0.2,0.156462585034014,0.0,0.789115646258503,1.2,0.00680272108843537,0.0,0.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0612244897959184,0.0,3.08163265306122,4.6,0.0,0.0,2.77551020408163,1.29251700680272,2.8,0.217687074829932,0.2,4.78,2.0,30.0,0.0,0.0,2.0,10.0,0.0,0.0,4.89545140354232,home.team,0.59,4.5
0.0,42145,1.0,0.0,Palmeiras,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,True,4.5,5.54,lat,8.8,0.59,4.0,32.0,0.0,Provável,2017,0.0608108108108108,0.0,0.108108108108108,0.0,0.0,0.0,0.0,0.0,0.8918918918918921,1.4,0.0743243243243243,0.2,0.175675675675676,0.6,0.790540540540541,1.2,0.00675675675675676,0.0,0.0202702702702703,0.0,0.0,0.0,0.0,0.0,0.0608108108108108,0.0,3.08108108108108,4.0,0.0,0.0,2.78716216216216,1.31081081081081,2.8,0.216216216216216,0.2,4.68,2.0,5.0,0.0,0.0,3.0,11.0,0.0,0.0,4.58044151195542,away.team,0.01,4.1
0.0,42213,0.0,0.0,Ponte Preta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,4.8,6.45,mei,9.37,-0.75,3.0,8.0,0.0,Provável,2017,0.0117647058823529,0.0,0.22352941176470606,0.0,0.0,0.0,0.0,0.0,1.8235294117647096,0.0,0.0352941176470588,0.0,0.0705882352941176,0.0,0.941176470588235,0.0,0.0,0.0,0.0470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85882352941176,0.2,0.0,0.0,1.52235294117647,1.51764705882353,0.6,0.0,0.0,0.96,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,2.82860389591756,away.team,-0.99,-0.6
0.0,42213,0.0,0.0,Ponte Preta,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,True,-0.4,2.42,mei,8.11,-0.27,1.0,11.0,0.0,Provável,2017,0.0113636363636364,0.0,0.238636363636364,0.0,0.0,0.0,0.0,0.0,1.86363636363636,1.8,0.0340909090909091,0.0,0.0681818181818182,0.0,0.9659090909090908,1.0,0.0,0.0,0.0454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92045454545455,2.4,0.0,0.0,1.4613636363636398,1.52272727272727,1.6,0.0,0.0,0.8,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,2.8784447961433,away.team,0.43,2.3
0.0,42213,0.0,0.0,Ponte Preta,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,True,2.3,2.4,mei,8.54,0.43,3.0,12.0,0.0,Provável,2017,0.0112359550561798,0.0,0.235955056179775,0.0,0.0,0.0,0.0,0.0,1.86516853932584,2.2,0.0337078651685393,0.0,0.0674157303370786,0.0,0.9662921348314608,1.2,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.0,0.0,0.0112359550561798,0.2,1.96629213483146,3.6,0.0,0.0,1.47078651685393,1.53932584269663,2.2,0.0,0.0,1.26,0.0,8.0,0.0,0.0,2.0,7.0,0.0,0.0,1.66403124970657,away.team,0.66,5.4
0.0,42213,0.0,0.0,Ponte Preta,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,True,5.4,2.83,mei,9.2,0.66,3.0,13.0,0.0,Provável,2017,0.0111111111111111,0.0,0.23333333333333306,0.0,0.0,0.0,0.0,0.0,1.8666666666666696,2.6,0.0333333333333333,0.0,0.0777777777777778,0.2,0.9888888888888892,1.8,0.0,0.0,0.0444444444444444,0.0,0.0,0.0,0.0,0.0,0.0111111111111111,0.2,1.97777777777778,4.0,0.0,0.0,1.51444444444444,1.55555555555556,2.2,0.0,0.0,1.38,3.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,2.22013513102243,home.team,-0.35,2.7
0.0,42213,0.0,0.0,Ponte Preta,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,True,2.7,2.81,mei,8.85,-0.35,3.0,14.0,0.0,Provável,2017,0.010989010989011,0.0,0.23076923076923106,0.0,0.0,0.0,0.0,0.0,1.87912087912088,2.4,0.032967032967033,0.0,0.0769230769230769,0.2,0.978021978021978,1.8,0.0,0.0,0.043956043956044,0.0,0.0,0.0,0.0,0.0,0.010989010989011,0.2,1.98901098901099,4.6,0.0,0.0,1.52747252747253,1.57142857142857,2.4,0.0,0.0,2.04,1.0,16.0,0.0,0.0,3.0,7.0,0.0,0.0,2.2262075374951,away.team,-0.49,0.9
0.0,42213,0.0,0.0,Ponte Preta,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,True,4.3,2.77,mei,8.56,0.2,3.0,22.0,0.0,Provável,2017,0.0101010101010101,0.0,0.212121212121212,0.0,0.0,0.0,0.0,0.0,1.7878787878787898,0.4,0.0303030303030303,0.0,0.0707070707070707,0.0,0.9292929292929292,0.2,0.0,0.0,0.0404040404040404,0.0,0.0,0.0,0.0,0.0,0.0101010101010101,0.0,1.88888888888889,0.2,0.0,0.0,1.45656565656566,1.4949494949495,0.6,0.0,0.0,0.86,2.0,27.0,0.0,0.0,1.0,8.0,0.0,0.0,2.05645325743135,home.team,-0.59,0.6
0.0,42213,1.0,0.0,Ponte Preta,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,True,-0.9,2.28,mei,7.57,-0.4,2.0,25.0,0.0,Suspenso,2017,0.00980392156862745,0.0,0.215686274509804,0.0,0.0,0.0,0.0,0.0,1.79411764705882,1.6,0.0294117647058824,0.0,0.0686274509803922,0.0,0.911764705882353,0.4,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,1.86274509803922,0.8,0.0,0.0,1.41078431372549,1.48039215686275,1.2,0.0,0.0,0.8,0.0,24.0,0.0,0.0,1.0,9.0,0.0,0.0,1.41656862405839,away.team,0.0,0.0
0.0,42213,0.0,0.0,Ponte Preta,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,True,0.1,1.73,mei,7.35,0.25,1.0,30.0,0.0,Provável,2017,0.009345794392523359,0.0,0.205607476635514,0.2,0.0,0.0,0.0,0.0,1.81308411214953,2.2,0.0280373831775701,0.0,0.0654205607476635,0.0,0.8971962616822429,0.6,0.0,0.0,0.0373831775700935,0.0,0.0,0.0,0.0,0.0,0.009345794392523359,0.0,1.8037383177570097,0.6,0.0,0.0,1.31588785046729,1.4485981308411202,0.8,0.0,0.0,-0.62,2.0,22.0,0.0,0.0,1.0,10.0,0.0,0.0,1.82053105805238,home.team,-0.5,-2.1
0.0,42213,1.0,0.0,Ponte Preta,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,True,-2.1,1.47,mei,6.85,-0.5,1.0,31.0,0.0,Provável,2017,0.009259259259259259,0.0,0.21296296296296305,0.2,0.0,0.0,0.0,0.0,1.8333333333333304,3.0,0.0277777777777778,0.0,0.0648148148148148,0.0,0.8981481481481479,0.8,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,1.7962962962963,0.8,0.0,0.0,1.28425925925926,1.44444444444444,1.0,0.0,0.0,-1.04,0.0,29.0,0.0,0.0,1.0,10.0,0.0,0.0,1.94867476335414,home.team,0.61,1.7
