,Unnamed: 0,AtletaID,Rodada,Prev_Pontos,A,CA,CV,ClubeID,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,Jogos,PE,PP,Participou,Pontos,PontosMedia,Posicao,Preco,PrecoVariacao,RB,SG,Status,ano,avg.A,avg.A.l05,avg.CA,avg.CV.l05,avg.DD,avg.DD.l05,avg.DP,avg.DP.l05,avg.FC,avg.FC.l05,avg.FD,avg.FD.l05,avg.FF,avg.FF.l05,avg.FS,avg.FS.l05,avg.FT,avg.FT.l05,avg.G,avg.G.l05,avg.GC,avg.GC.l05,avg.GS,avg.GS.l05,avg.I,avg.I.l05,avg.PE,avg.PE.l05,avg.PP,avg.PP.l05,avg.Points,avg.RB,avg.RB.l05,avg.SG,avg.SG.l05,avg.last05,away.score.x,dia,home.attack,home.defend,home.score.x,mes,pred.away.score,pred.home.score,risk_points,variable,Target_varPreco,Target_Pontos,Prev_Preco
5038,5038,84718,11.0,0.13421577,0.0,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,True,-0.1,1.48,ata,2.57,-1.21,0.0,0.0,Provável,2017,0.0833333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333304,0.4,0.166666666666667,0.4,0.25,0.4,0.583333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4166666666666698,1.2,0.0,0.0,0.741666666666667,0.166666666666667,0.2,0.0,0.0,1.96,0.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,2.66166197035695,away.team,0.46,2.3,0.36566597
5039,5039,84718,12.0,0.14386773,0.0,0.0,0.0,São Paulo,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,True,2.3,1.6,ata,3.03,0.46,1.0,0.0,Nulo,2017,0.0769230769230769,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.307692307692308,0.4,0.307692307692308,0.8,0.23076923076923106,0.4,0.538461538461538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.2,1.53846153846154,1.8,0.0,0.0,0.861538461538461,0.23076923076923106,0.4,0.0,0.0,2.42,2.0,9.0,0.0,0.0,3.0,7.0,0.0,0.0,2.5110644046787103,away.team,0.0,0.0,0.22037545
5040,5040,84718,14.0,0.13421577,0.0,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,True,0.7,1.49,ata,2.79,-0.24,0.0,0.0,Nulo,2017,0.0666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.266666666666667,0.2,0.266666666666667,0.4,0.2,0.2,0.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666667,0.2,1.4,1.8,0.0,0.0,0.793333333333333,0.2,0.4,0.0,0.0,2.18,0.0,16.0,0.0,0.0,2.0,7.0,0.0,0.0,2.5169646622690403,away.team,0.0,0.0,0.32944223
5041,5041,84718,20.0,0.08054623,0.0,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,True,0.9,1.97,ata,3.01,-0.91,1.0,0.0,Nulo,2017,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571428571428603,0.4,0.19047619047619,0.0,0.14285714285714302,0.0,0.42857142857142894,0.0,0.0,0.0,0.0476190476190476,0.2,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,1.14285714285714,0.6,0.0,0.0,0.9380952380952379,0.19047619047619,0.2,0.0,0.0,1.56,2.0,13.0,0.0,0.0,3.0,8.0,0.0,0.0,2.17972985074349,home.team,0.33,2.9,0.27674833
5042,5042,84718,21.0,0.1305553,0.0,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,True,2.9,2.05,ata,3.34,0.33,1.0,0.0,Nulo,2017,0.0454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727272727273,0.4,0.18181818181818202,0.0,0.18181818181818202,0.2,0.45454545454545503,0.2,0.0,0.0,0.0454545454545455,0.2,0.0,0.0,0.0,0.0,0.0454545454545455,0.0,1.09090909090909,0.6,0.0,0.0,1.02727272727273,0.22727272727272704,0.4,0.0,0.0,2.14,1.0,20.0,0.0,0.0,1.0,8.0,0.0,0.0,2.20708455257659,away.team,-0.42,0.0,0.22037545
5043,5043,84847,20.0,0.21345833,0.0,0.0,0.0,Ponte Preta,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,7.2,3.57,zag,3.1,0.94,1.0,1.0,Provável,2017,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.055999999999999994,0.22,0.2,0.04,0.2,1.44,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,2.27683991532123,away.team,-1.17,-0.2,0.018600583
5044,5044,84847,21.0,0.11576283,0.0,0.0,0.0,Ponte Preta,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,True,-0.2,2.63,zag,1.93,-1.17,0.0,0.0,Provável,2017,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.294117647058824,0.0,0.0,0.0,0.0,0.0,0.215686274509804,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254901960784309,0.8,0.0,0.0,0.0509803921568628,0.215686274509804,0.2,0.0392156862745098,0.2,1.4,1.0,20.0,0.0,0.0,2.0,8.0,0.0,0.0,2.28473193175917,home.team,0.3,1.4,0.44204855
5045,5045,84847,22.0,0.10611087,0.0,0.0,0.0,Ponte Preta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,True,1.4,2.38,zag,2.23,0.3,1.0,0.0,Provável,2017,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.28846153846153805,0.0,0.0,0.0,0.0,0.0,0.211538461538462,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7307692307692311,1.0,0.0,0.0,0.0769230769230769,0.23076923076923106,0.4,0.0384615384615385,0.2,1.68,2.0,27.0,0.0,0.0,1.0,8.0,0.0,0.0,2.2799610133118997,home.team,0.42,3.5,0.25517762
5046,5046,84847,23.0,0.17492786,0.0,0.0,0.0,Ponte Preta,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,True,3.5,2.57,zag,2.65,0.42,2.0,0.0,Provável,2017,0.0,0.0,0.0754716981132075,0.0,0.0,0.0,0.0,0.0,0.283018867924528,0.0,0.0188679245283019,0.2,0.0,0.0,0.20754716981132101,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7735849056603772,1.6,0.0,0.0,0.141509433962264,0.264150943396226,0.8,0.0377358490566038,0.2,2.38,2.0,9.0,0.0,0.0,2.0,9.0,0.0,0.0,2.40205930170112,away.team,-0.15,2.2,0.20780203
5047,5047,84847,24.0,0.10611087,0.0,0.0,0.0,Ponte Preta,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,True,2.2,2.52,zag,2.5,-0.15,1.0,0.0,Provável,2017,0.0,0.0,0.0740740740740741,0.0,0.0,0.0,0.0,0.0,0.277777777777778,0.0,0.0185185185185185,0.2,0.0,0.0,0.222222222222222,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7592592592592591,1.6,0.0,0.0,0.17962962962963,0.277777777777778,1.0,0.037037037037037,0.2,2.82,3.0,16.0,0.0,0.0,1.0,9.0,0.0,0.0,2.3816194303689904,home.team,-0.41,-0.3,0.23904338
5048,5048,84847,25.0,0.1305553,0.0,0.0,0.0,Ponte Preta,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,True,-0.3,2.17,zag,2.09,-0.41,0.0,0.0,Provável,2017,0.0,0.0,0.0727272727272727,0.0,0.0,0.0,0.0,0.0,0.290909090909091,0.2,0.0181818181818182,0.2,0.0,0.0,0.23636363636363605,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763636363636364,1.8,0.0,0.0,0.170909090909091,0.272727272727273,0.8,0.0363636363636364,0.0,1.32,0.0,24.0,0.0,0.0,1.0,9.0,0.0,0.0,2.40314608609446,away.team,1.61,8.4,0.43417245
5049,5049,84847,26.0,0.11576283,0.0,1.0,0.0,Ponte Preta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,True,8.4,2.86,zag,3.7,1.61,4.0,1.0,Provável,2017,0.0,0.0,0.0892857142857143,0.0,0.0,0.0,0.0,0.0,0.3035714285714289,0.4,0.0178571428571429,0.2,0.0,0.0,0.23214285714285696,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8035714285714292,1.6,0.0,0.0,0.317857142857143,0.33928571428571397,1.6,0.0535714285714286,0.2,3.04,0.0,2.0,0.0,0.0,1.0,10.0,0.0,0.0,3.2023602406836003,home.team,-1.47,-0.8,-0.15568197
5050,5050,84847,27.0,0.10611087,0.0,1.0,0.0,Ponte Preta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,True,-0.8,2.49,zag,2.23,-1.47,1.0,0.0,Nulo,2017,0.0,0.0,0.10526315789473699,0.0,0.0,0.0,0.0,0.0,0.315789473684211,0.6,0.0175438596491228,0.2,0.0,0.0,0.228070175438596,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105259,1.4,0.0,0.0,0.29824561403508804,0.350877192982456,1.6,0.0526315789473684,0.2,2.6,1.0,12.0,0.0,0.0,1.0,10.0,0.0,0.0,3.2731907640371003,home.team,0.0,0.0,0.40206158
5051,5051,84847,36.0,0.14441636,0.0,0.0,0.0,Ponte Preta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,True,-1.1,2.4,zag,2.18,-0.95,0.0,0.0,Provável,2017,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.287878787878788,0.2,0.0151515151515152,0.0,0.0,0.0,0.196969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712121212121212,0.4,0.0,0.0,0.316666666666667,0.303030303030303,0.0,0.0606060606060606,0.0,-0.22,0.0,20.0,0.0,0.0,2.0,11.0,0.0,0.0,1.6960411420586299,away.team,0.55,2.2,0.46211383
5052,5052,84847,37.0,0.10850835,0.0,0.0,0.0,Ponte Preta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,True,2.2,2.38,zag,2.73,0.55,2.0,0.0,Provável,2017,0.0,0.0,0.0895522388059701,0.0,0.0,0.0,0.0,0.0,0.283582089552239,0.2,0.0149253731343284,0.0,0.0,0.0,0.1940298507462689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7611940298507459,1.2,0.0,0.0,0.34477611940298497,0.328358208955224,0.4,0.0597014925373134,0.0,0.22,3.0,26.0,0.0,0.0,2.0,11.0,0.0,0.0,1.7425715352763995,home.team,-0.31,0.3,0.1743193
5053,5053,84848,10.0,0.20349601,1.0,0.0,0.0,Palmeiras,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,True,7.3,3.25,ata,5.35,1.03,2.0,0.0,Provável,2017,0.0476190476190476,0.2,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.666666666666667,0.4,0.222222222222222,0.0,0.301587301587302,0.0,0.9841269841269841,0.2,0.0317460317460317,0.0,0.19841269841269799,0.0,0.0,0.0,0.0,0.0,0.23809523809523805,0.0,1.0952380952381,0.4,0.0,0.0,2.4888888888888903,0.404761904761905,0.8,0.0,0.0,2.14,2.0,25.0,0.0,0.0,1.0,6.0,0.0,0.0,2.46756740310957,away.team,-1.42,-1.4,0.08418062
5054,5054,84848,16.0,0.13967311,0.0,0.0,0.0,Palmeiras,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,True,1.9,2.25,ata,4.2,0.27,1.0,0.0,Provável,2017,0.0454545454545455,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.666666666666667,0.4,0.212121212121212,0.0,0.29545454545454497,0.0,0.962121212121212,0.6,0.0303030303030303,0.0,0.189393939393939,0.0,0.0,0.0,0.0,0.0,0.234848484848485,0.0,1.06818181818182,0.2,0.0,0.0,2.3795454545454504,0.393939393939394,0.2,0.0,0.0,0.38,2.0,23.0,0.0,0.0,0.0,7.0,0.0,0.0,2.53587591704852,away.team,1.34,12.5,0.20780203
5055,5055,84848,19.0,0.11813545,0.0,0.0,0.0,Palmeiras,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,True,2.9,2.34,ata,4.34,0.14,1.0,0.0,Nulo,2017,0.0444444444444444,0.0,0.0888888888888889,0.0,0.0,0.0,0.0,0.0,0.659259259259259,0.6,0.21481481481481496,0.2,0.288888888888889,0.0,0.9555555555555559,1.0,0.0296296296296296,0.0,0.185185185185185,0.0,0.0,0.0,0.0,0.0,0.22962962962963,0.0,1.05185185185185,0.4,0.0,0.0,2.34814814814815,0.392592592592593,0.4,0.0,0.0,0.96,1.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,2.4904484201310697,home.team,-0.6,0.5,0.20780203
5056,5056,84855,5.0,0.12680608,0.0,0.0,0.0,Sport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,4.1,2.1,lat,3.59,0.62,0.0,1.0,Nulo,2017,0.0,0.0,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.33333333333333304,0.4,0.0,0.0,0.166666666666667,0.2,0.166666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33333333333333,1.6,0.0,0.0,0.7,0.33333333333333304,0.4,0.166666666666667,0.2,0.84,0.0,7.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,home.team,0.0,0.0,0.18837598
5057,5057,84855,17.0,0.23719147,0.0,0.0,0.0,Sport,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,True,0.9,3.28,lat,3.71,-0.97,1.0,0.0,Provável,2017,0.0,0.0,0.0555555555555556,0.0,0.0,0.0,0.0,0.0,0.277777777777778,0.2,0.0,0.0,0.111111111111111,0.2,0.277777777777778,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888891,1.0,0.0,0.0,0.7277777777777779,0.277777777777778,0.2,0.111111111111111,0.0,0.18,3.0,30.0,0.0,0.0,1.0,7.0,0.0,0.0,2.51415989944952,away.team,0.0,0.0,0.3011462
5058,5058,84855,24.0,0.23839825,0.0,0.0,0.0,Sport,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,True,4.9,4.78,lat,4.86,-0.67,3.0,0.0,Provável,2017,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.28,0.4,0.0,0.0,0.16,0.4,0.28,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.0,0.0,1.148,0.48,1.4,0.12,0.2,3.12,0.0,17.0,0.0,0.0,2.0,9.0,0.0,0.0,3.5290067850443303,away.team,1.04,10.0,0.09878039
5059,5059,84855,25.0,0.1356079,1.0,0.0,0.0,Sport,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,True,10.0,5.53,lat,5.9,1.04,3.0,0.0,Provável,2017,0.0384615384615385,0.2,0.0384615384615385,0.0,0.0,0.0,0.0,0.0,0.307692307692308,0.2,0.0384615384615385,0.2,0.153846153846154,0.0,0.269230769230769,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03846153846154,1.2,0.0,0.0,1.48846153846154,0.576923076923077,1.2,0.115384615384615,0.0,2.98,1.0,25.0,0.0,0.0,1.0,9.0,0.0,0.0,4.33442293993355,home.team,-0.86,3.5,-0.2626834
5060,5060,84855,26.0,0.21753868,0.0,0.0,0.0,Sport,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,True,3.5,5.28,lat,5.04,-0.86,3.0,0.0,Provável,2017,0.037037037037037,0.2,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.33333333333333304,0.4,0.037037037037037,0.2,0.185185185185185,0.2,0.25925925925925897,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22222222222222,2.4,0.0,0.0,1.56296296296296,0.666666666666667,1.8,0.111111111111111,0.0,3.68,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,4.23687515878284,away.team,0.77,7.3,0.225918
5061,5061,84855,27.0,0.21753868,0.0,0.0,0.0,Sport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,True,7.3,5.5,lat,5.81,0.77,5.0,0.0,Provável,2017,0.0357142857142857,0.2,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.32142857142857106,0.4,0.0357142857142857,0.2,0.178571428571429,0.2,0.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32142857142857,3.2,0.0,0.0,1.76785714285714,0.8214285714285708,2.8,0.107142857142857,0.0,5.14,2.0,12.0,0.0,0.0,1.0,10.0,0.0,0.0,4.36582689125948,away.team,-0.93,1.5,-0.014191389
5062,5062,84855,28.0,0.14525986,0.0,0.0,0.0,Sport,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,True,1.5,5.1,lat,4.88,-0.93,2.0,0.0,Provável,2017,0.0344827586206897,0.2,0.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.37931034482758597,0.8,0.0344827586206897,0.2,0.172413793103448,0.2,0.24137931034482799,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37931034482759,3.8,0.0,0.0,1.75862068965517,0.8620689655172409,3.2,0.103448275862069,0.0,5.44,1.0,15.0,0.0,0.0,1.0,10.0,0.0,0.0,4.2511305685795095,home.team,0.3,3.3,0.27329355
5063,5063,84855,35.0,0.21753868,0.0,0.0,0.0,Sport,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,True,1.6,4.66,lat,4.85,-0.33,2.0,0.0,Provável,2017,0.0277777777777778,0.0,0.0277777777777778,0.0,0.0,0.0,0.0,0.0,0.3611111111111111,0.4,0.0555555555555556,0.2,0.138888888888889,0.0,0.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33333333333333,1.2,0.0,0.0,1.55277777777778,0.805555555555556,0.4,0.0833333333333333,0.0,0.32,1.0,16.0,0.0,0.0,5.0,11.0,0.0,0.0,2.39573695458319,away.team,0.86,6.5,0.24497566
5064,5064,84855,36.0,0.15251434,0.0,0.0,0.0,Sport,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,True,6.5,4.8,lat,5.71,0.86,1.0,1.0,Provável,2017,0.027027027027027,0.0,0.027027027027027,0.0,0.0,0.0,0.0,0.0,0.351351351351351,0.4,0.0810810810810811,0.4,0.135135135135135,0.0,0.216216216216216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40540540540541,2.0,0.0,0.0,1.6864864864864901,0.810810810810811,0.6,0.108108108108108,0.2,1.62,0.0,19.0,0.0,0.0,1.0,11.0,0.0,0.0,2.79753860066706,home.team,-0.27,4.3,-0.013831258
5065,5065,84855,37.0,0.21604863,0.0,0.0,0.0,Sport,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,True,4.3,4.76,lat,5.44,-0.27,3.0,0.0,Provável,2017,0.0263157894736842,0.0,0.0263157894736842,0.0,0.0,0.0,0.0,0.0,0.421052631578947,1.0,0.0789473684210526,0.4,0.131578947368421,0.0,0.263157894736842,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39473684210526,2.2,0.0,0.0,1.7552631578947402,0.8684210526315791,1.2,0.10526315789473699,0.2,2.48,2.0,25.0,0.0,0.0,1.0,11.0,0.0,0.0,2.28171475478909,away.team,-0.08,3.6,0.15593708
5066,5066,84855,38.0,0.14286238,0.0,1.0,0.0,Sport,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,True,3.6,4.68,lat,5.36,-0.08,2.0,1.0,Provável,2017,0.0256410256410256,0.0,0.0512820512820513,0.0,0.0,0.0,0.0,0.0,0.538461538461538,2.0,0.0769230769230769,0.4,0.12820512820512805,0.0,0.25641025641025605,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38461538461538,2.4,0.0,0.0,1.8025641025641,0.897435897435897,1.6,0.12820512820512805,0.4,3.2,0.0,3.0,0.4115061053829029,-0.0436674668429268,1.0,12.0,1.45388667486497,0.9319066459444608,2.35468799537339,home.team,0.0,0.0,0.225918
5067,5067,84861,4.0,0.2400763,0.0,1.0,0.0,Atlético-MG,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,True,4.0,4.0,lat,2.75,0.75,1.0,1.0,Provável,2017,0.0357142857142857,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.404761904761905,0.4,0.0476190476190476,0.0,0.0595238095238095,0.0,0.654761904761905,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.9880952380952379,0.8,0.0,0.0,0.9869047619047621,0.28571428571428603,0.2,0.11904761904761901,0.2,0.8,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1.26929551764398,away.team,1.63,7.1,0.19455704
5068,5068,84861,5.0,0.18332174,1.0,0.0,0.0,Atlético-MG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,12.5,8.25,lat,5.58,2.83,2.0,1.0,Provável,2017,0.0470588235294118,0.2,0.0823529411764706,0.0,0.0,0.0,0.0,0.0,0.411764705882353,0.6,0.0470588235294118,0.0,0.0588235294117647,0.0,0.658823529411765,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470588235294118,0.0,1.01176470588235,1.4,0.0,0.0,1.1223529411764699,0.30588235294117605,0.6,0.12941176470588198,0.4,3.3,0.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,3.98085697083206,home.team,-0.4,2.9,-0.36025965
5069,5069,84861,7.0,0.15868870000000002,0.0,1.0,0.0,Atlético-MG,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,True,-0.7,5.27,lat,3.8,-1.78,1.0,0.0,Provável,2017,0.0459770114942529,0.2,0.0919540229885057,0.0,0.0,0.0,0.0,0.0,0.425287356321839,1.0,0.0459770114942529,0.0,0.0689655172413793,0.2,0.655172413793103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459770114942529,0.0,1.01149425287356,1.8,0.0,0.0,1.0885057471264399,0.31034482758620696,0.8,0.126436781609195,0.4,3.16,1.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,4.02100042830692,home.team,-0.49,2.9,0.39151546
5070,5070,84861,8.0,0.21772671,0.0,0.0,0.0,Atlético-MG,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,True,-0.9,3.73,lat,3.61,-0.19,1.0,0.0,Provável,2017,0.0454545454545455,0.2,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.465909090909091,1.8,0.0454545454545455,0.0,0.0681818181818182,0.2,0.6477272727272729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545455,0.0,1.02272727272727,2.2,0.0,0.0,1.0659090909090898,0.31818181818181795,1.0,0.125,0.4,2.98,2.0,18.0,0.0,0.0,1.0,6.0,0.0,0.0,4.10079938006671,away.team,1.65,7.2,0.419192
5071,5071,84861,14.0,0.20470372,1.0,0.0,0.0,Atlético-MG,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,True,3.7,4.57,lat,5.34,-0.19,0.0,0.0,Nulo,2017,0.0638297872340425,0.4,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.5212765957446811,1.4,0.0425531914893617,0.0,0.0638297872340425,0.0,0.6702127659574469,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,1.03191489361702,1.0,0.0,0.0,1.17978723404255,0.361702127659574,0.4,0.11702127659574499,0.0,1.98,2.0,16.0,0.0,0.0,1.0,7.0,0.0,0.0,4.5107279530766125,away.team,-0.45,-1.3,0.24164063
5072,5072,84861,16.0,0.14512256,0.0,1.0,0.0,Atlético-MG,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,True,-2.9,3.64,lat,4.11,-1.23,1.0,0.0,Suspenso,2017,0.0625,0.2,0.09375,0.0,0.0,0.0,0.0,0.0,0.552083333333333,1.4,0.0416666666666667,0.0,0.0625,0.0,0.65625,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666667,0.0,1.03125,0.6,0.0,0.0,1.125,0.3645833333333329,0.2,0.11458333333333301,0.0,0.16,2.0,23.0,0.0,0.0,1.0,7.0,0.0,0.0,3.2965301623238794,home.team,0.69,6.3,0.53675544
5073,5073,84861,25.0,0.11802301,0.0,0.0,0.0,Atlético-MG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,3.0,0.0,True,3.2,3.11,lat,4.83,0.68,3.0,0.0,Provável,2017,0.0571428571428571,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.523809523809524,0.4,0.0476190476190476,0.2,0.0666666666666667,0.0,0.6380952380952379,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.2,1.05714285714286,1.4,0.0,0.0,1.07714285714286,0.3809523809523809,0.6,0.104761904761905,0.0,0.4,3.0,24.0,0.0,0.0,1.0,9.0,0.0,0.0,1.80172756603828,home.team,0.46,5.0,0.19529477
